X,Y,Z,M
3.719117,5.298232,5.219953,10.000000
3.693120,6.335723,4.605117,10.000000
3.596470,5.431554,4.547031,10.000000
1.141419,5.291162,2.301161,10.000000
3.402581,4.653369,4.830605,10.000000
3.708583,5.643037,5.100777,10.000000
3.688190,6.106601,4.757996,10.000000
4.014541,5.034464,4.446743,10.000000
8.347159,5.303941,4.410970,10.000000
3.079900,4.662127,4.243897,10.000000
2.650370,7.076355,4.446776,10.000000
4.023982,4.881480,5.887986,10.000000
3.140122,6.151361,4.616042,10.000000
3.669219,4.997169,6.310838,10.000000
3.555396,6.312380,4.392241,10.000000
