X,Y,Z,M
4.456551,4.782829,5.555104,10.000000
3.035012,5.311630,5.027621,10.000000
3.076269,5.078389,4.678571,10.000000
1.260021,4.780550,0.662708,10.000000
3.152173,4.759489,4.867095,10.000000
3.979764,5.868098,4.719276,10.000000
3.980878,6.357869,5.011085,10.000000
3.715631,5.649061,4.392350,10.000000
8.148746,4.893855,3.856788,10.000000
4.561002,6.011955,4.404229,10.000000
1.863953,6.970338,5.558652,10.000000
3.340891,5.086216,5.697846,10.000000
3.356147,6.063488,4.724925,10.000000
3.719037,5.366666,6.054458,10.000000
3.782739,6.198226,4.905815,10.000000
