X,Y,Z,M
4.314595,4.553674,5.028282,10.000000
5.653216,3.811148,5.364248,10.000000
4.539129,3.529716,4.560761,10.000000
9.542280,7.174014,1.386777,10.000000
4.519067,3.218246,4.816066,10.000000
4.675513,4.021188,5.629117,10.000000
5.297576,4.775071,5.120646,10.000000
5.245198,3.130111,5.283165,10.000000
1.365747,4.119871,3.420527,10.000000
6.657249,1.602816,4.639732,10.000000
3.140516,6.070718,5.962605,10.000000
5.139323,3.169256,5.357709,10.000000
4.577145,4.674707,4.781661,10.000000
5.504656,4.476554,3.833520,10.000000
5.151230,4.827881,4.805547,10.000000
