X,Y,Z,M
4.972610,4.380613,4.317447,10.000000
4.402352,4.906792,3.508404,10.000000
4.743793,4.552679,4.143938,10.000000
9.711010,2.120201,1.053758,10.000000
5.053633,4.881534,4.133107,10.000000
4.824406,4.726532,3.842730,10.000000
4.650002,4.668072,4.015764,10.000000
4.891360,4.948099,3.910148,10.000000
9.617763,0.201990,1.391652,10.000000
9.877812,1.258652,1.311971,10.000000
4.475307,8.925743,1.049090,10.000000
3.840831,3.377248,5.042137,10.000000
4.630740,4.789769,4.055821,10.000000
4.882306,4.622423,4.168252,10.000000
4.702458,4.784409,3.991562,10.000000
