X,Y,Z,M
7.194138,5.779321,6.085541,10.000000
5.842587,6.713086,5.565917,10.000000
6.789495,6.910953,6.515032,10.000000
6.222524,5.341633,5.625227,10.000000
6.900951,7.175931,6.305617,10.000000
6.831016,6.326615,5.475417,10.000000
6.246536,5.691786,6.004435,10.000000
6.388880,7.174235,5.886744,10.000000
6.206368,5.980083,5.485759,10.000000
6.114256,5.626740,5.463531,10.000000
5.121563,6.178057,5.451163,10.000000
6.159862,6.351828,6.423015,10.000000
6.738668,5.886791,6.346975,10.000000
6.139010,6.236394,6.993838,10.000000
6.366397,5.768164,6.290820,10.000000
