X,Y,Z,M
3.754525,4.126417,6.403813,10.000000
2.346628,4.896063,5.798539,10.000000
2.624054,4.151256,5.643862,10.000000
8.752088,7.594298,4.286603,10.000000
2.732723,4.335340,5.682291,10.000000
3.393228,4.997719,5.350021,10.000000
3.538532,5.238672,5.971906,10.000000
2.898187,5.218792,5.203688,10.000000
0.691593,4.292815,5.198438,10.000000
8.594120,5.781589,0.415975,10.000000
4.352790,3.930809,4.654587,10.000000
2.344802,4.322601,6.311166,10.000000
3.048622,5.004045,5.739570,10.000000
2.952753,4.204680,7.470086,10.000000
3.371284,5.076241,5.946980,10.000000
