X,Y,Z,M
2.565881,6.344746,3.856817,10.000000
4.219132,6.028607,4.288034,10.000000
4.026395,6.094977,4.741087,10.000000
3.572597,6.323023,7.562670,10.000000
3.925310,6.425944,4.536304,10.000000
2.977182,5.262184,4.697576,10.000000
2.969481,4.741784,4.432101,10.000000
3.330974,5.492908,5.082975,10.000000
7.525710,6.470248,5.975163,10.000000
0.826053,3.718295,5.016929,10.000000
5.318846,4.621864,3.435825,10.000000
3.905509,6.007300,3.777737,10.000000
3.675732,5.056284,4.680681,10.000000
3.362223,5.644302,3.507525,10.000000
3.233013,4.947349,4.531295,10.000000
