X,Y,Z,M
2.948066,5.200128,4.782197,10.000000
4.601022,4.356589,5.308751,10.000000
4.156653,4.984807,5.302511,10.000000
8.464669,6.007310,4.836836,10.000000
4.007056,4.642287,5.329550,10.000000
3.422637,4.295002,5.858854,10.000000
3.377340,4.148993,5.111771,10.000000
4.040547,3.826339,5.788977,10.000000
7.419367,6.995890,9.197212,10.000000
4.699441,4.613890,3.293881,10.000000
2.411629,5.695750,6.328606,10.000000
4.646349,4.777553,4.905410,10.000000
3.710313,4.340278,5.311119,10.000000
3.961488,4.986416,3.647969,10.000000
3.523549,4.298815,5.066995,10.000000
