X,Y,Z,M
5.240620,5.928846,3.721348,10.000000
6.048538,5.581038,4.832805,10.000000
5.502274,5.918064,3.967817,10.000000
6.787222,4.896345,4.961269,10.000000
5.282557,5.731811,3.877337,10.000000
5.607310,5.752877,4.198636,10.000000
5.687460,5.614104,4.275640,10.000000
5.422035,5.727554,4.110062,10.000000
4.301810,1.000376,4.160426,10.000000
6.838165,5.851860,5.320604,10.000000
5.802478,7.610122,0.525416,10.000000
6.255076,7.059752,3.187292,10.000000
5.660421,5.384018,4.123163,10.000000
5.264911,5.631809,4.421370,10.000000
5.602991,5.462278,4.285159,10.000000
