X,Y,Z,M
3.027863,4.633978,3.228277,10.000000
4.780033,3.252916,4.578559,10.000000
3.767222,3.838986,3.227391,10.000000
4.394985,2.537179,6.605014,10.000000
3.615038,3.496626,3.328867,10.000000
3.724181,3.877284,4.151446,10.000000
3.950950,4.060707,3.787878,10.000000
4.045198,3.196254,3.906625,10.000000
1.598622,8.243657,3.941311,10.000000
3.529973,4.458195,5.599492,10.000000
2.748683,4.879809,4.560688,10.000000
4.747301,4.437593,3.088691,10.000000
3.671622,3.984279,3.566525,10.000000
3.885734,4.217564,2.783180,10.000000
3.848194,4.042870,3.652015,10.000000
