X,Y,Z,M
2.052970,6.076949,5.240762,10.000000
3.666794,5.947129,5.675136,10.000000
3.630560,5.671492,6.012174,10.000000
9.838988,1.667997,7.961125,10.000000
3.469641,5.513816,5.970457,10.000000
2.670719,4.859777,6.369649,10.000000
2.532228,4.769114,5.764032,10.000000
3.283008,4.517159,6.432074,10.000000
5.589623,7.003251,9.391607,10.000000
2.695737,2.115795,2.975904,10.000000
3.670079,3.596325,6.952995,10.000000
3.761885,5.465157,5.453194,10.000000
2.817611,5.125849,5.974316,10.000000
3.096558,5.774578,4.232766,10.000000
2.635193,5.070438,5.689908,10.000000
