X,Y,Z,M
2.589011,4.960187,6.542112,10.000000
2.617023,5.939218,5.741310,10.000000
2.477117,4.678089,5.599077,10.000000
1.237633,4.072990,6.311887,10.000000
2.328771,4.064518,5.830491,10.000000
2.795069,5.235932,6.144268,10.000000
3.022369,5.747495,5.958604,10.000000
3.006728,4.631781,5.438913,10.000000
7.009096,6.377652,8.705198,10.000000
3.485616,2.847446,3.157213,10.000000
4.184784,4.294513,4.951959,10.000000
2.876142,4.241226,7.026686,10.000000
2.273139,5.667743,5.740777,10.000000
2.630630,4.589661,7.326424,10.000000
2.875176,5.825641,5.617279,10.000000
