X,Y,Z,M
5.661312,4.420616,3.760534,10.000000
6.062680,4.184130,4.646492,10.000000
5.844884,4.500448,3.894403,10.000000
4.271408,5.075748,4.729553,10.000000
5.652949,4.402979,3.793740,10.000000
5.829872,4.350165,4.137864,10.000000
5.785031,4.079473,4.205945,10.000000
5.516146,4.437126,4.019510,10.000000
9.523222,8.487532,7.974320,10.000000
3.678235,7.939732,4.792173,10.000000
3.950209,3.750596,8.032453,10.000000
6.371040,5.565312,3.241049,10.000000
5.981861,3.854378,4.111595,10.000000
5.418986,4.167084,4.388526,10.000000
5.767246,3.938025,4.253492,10.000000
