X,Y,Z,M
5.734215,4.129650,4.639895,10.000000
3.953965,4.719976,4.410544,10.000000
4.631644,4.631094,4.592313,10.000000
2.721390,3.863527,4.815094,10.000000
4.820431,5.191029,4.466155,10.000000
5.210769,4.903587,3.646057,10.000000
5.077004,4.780916,4.520906,10.000000
4.479266,5.758273,4.043747,10.000000
2.763267,8.475851,2.552570,10.000000
1.431801,4.294608,9.601169,10.000000
6.045868,3.735441,3.181073,10.000000
3.846152,4.984494,4.419639,10.000000
5.086946,4.683436,4.452417,10.000000
4.566719,4.377918,6.018514,10.000000
5.014699,4.638912,4.703438,10.000000
