X,Y,Z,M
3.816530,5.266383,5.150234,10.000000
3.262135,4.234025,5.972681,10.000000
3.479356,5.473384,6.058293,10.000000
8.904809,0.186790,9.038801,10.000000
3.720486,6.196697,5.776462,10.000000
3.537607,5.179640,5.329752,10.000000
3.343761,4.693196,5.755722,10.000000
3.107739,5.862981,6.163108,10.000000
3.884976,7.070948,9.157248,10.000000
2.168065,2.459610,3.771862,10.000000
2.257951,5.408843,7.063710,10.000000
3.009037,6.057778,4.615789,10.000000
3.986240,4.671165,5.920399,10.000000
3.506822,5.887662,4.176131,10.000000
3.428785,4.526328,6.149119,10.000000
