X,Y,Z,M
3.065570,4.433503,6.718305,10.000000
2.208007,5.187644,5.958916,10.000000
2.178456,4.423488,5.696229,10.000000
2.218219,5.135873,5.692464,10.000000
2.170600,4.143407,5.858483,10.000000
2.901443,5.246871,5.817571,10.000000
3.130767,5.631255,6.059012,10.000000
2.699435,5.046870,5.343729,10.000000
7.251108,6.119338,8.366200,10.000000
3.671978,3.323410,3.550367,10.000000
3.629311,4.952631,4.621300,10.000000
2.322713,4.267186,6.905105,10.000000
2.467218,5.396710,5.812361,10.000000
2.521271,4.332290,7.812863,10.000000
2.971245,5.533401,5.878142,10.000000
