X,Y,Z,M
5.536953,4.381630,4.319340,10.000000
4.546067,5.130795,4.283957,10.000000
5.181014,5.382400,4.743837,10.000000
9.364073,0.827968,9.992566,10.000000
5.128612,5.475912,4.514543,10.000000
5.239712,4.814200,3.976793,10.000000
4.779099,4.265896,4.406546,10.000000
4.739034,5.494683,4.274915,10.000000
9.495840,9.721080,0.385299,10.000000
9.533479,0.080458,0.212910,10.000000
2.031332,8.701288,9.934146,10.000000
5.135214,5.553903,4.331471,10.000000
5.205047,4.349392,4.657596,10.000000
4.511458,4.697866,5.248935,10.000000
4.845573,4.266423,4.648337,10.000000
