X,Y,Z,M
7.416993,5.026218,4.615634,10.000000
5.746352,5.900209,3.334496,10.000000
6.927120,5.672703,4.555035,10.000000
3.574744,3.754349,0.732981,10.000000
7.146164,6.063697,4.471685,10.000000
6.838939,5.565944,3.740278,10.000000
6.342254,5.246129,4.046977,10.000000
6.553473,6.147272,3.970178,10.000000
1.537570,2.048984,9.069545,10.000000
3.793003,4.047295,0.714075,10.000000
3.768205,2.721204,2.285711,10.000000
5.813199,4.611278,5.167148,10.000000
6.803593,5.516356,4.371640,10.000000
6.526800,5.435155,4.682963,10.000000
6.508883,5.392597,4.202205,10.000000
