X,Y,Z,M
4.621792,3.582845,4.444562,10.000000
3.665017,4.806359,3.013827,10.000000
3.965181,3.815125,3.956581,10.000000
0.619852,3.440201,5.441068,10.000000
4.022397,3.887487,4.002974,10.000000
4.131373,4.168202,3.839852,10.000000
4.403358,4.402722,3.883168,10.000000
4.247749,4.225987,3.709663,10.000000
5.838388,2.397019,4.000499,10.000000
7.659184,7.908224,6.031490,10.000000
5.580560,4.647546,1.219960,10.000000
3.583581,3.122825,4.704361,10.000000
4.100525,4.384345,3.839531,10.000000
4.525953,3.937830,4.138281,10.000000
4.377255,4.432644,3.787939,10.000000
