X,Y,Z,M
2.948650,4.533848,6.483528,10.000000
2.593934,5.709407,5.535114,10.000000
2.494890,4.141619,5.563084,10.000000
8.492207,7.762891,4.216461,10.000000
2.408669,3.748454,5.764323,10.000000
2.987306,4.932976,6.020767,10.000000
3.288552,5.461812,6.015851,10.000000
2.994912,4.518356,5.426053,10.000000
2.152396,3.793400,4.398780,10.000000
9.273372,6.042700,0.100546,10.000000
4.392903,3.322506,5.662690,10.000000
2.824774,3.896734,6.775018,10.000000
2.477929,5.335702,5.729414,10.000000
2.975257,4.465834,6.684613,10.000000
3.091533,5.505404,5.702882,10.000000
