X,Y,Z,M
4.436893,5.950412,4.767190,10.000000
6.096712,4.620407,5.692363,10.000000
5.032544,4.692012,4.471884,10.000000
8.711796,9.787015,9.130249,10.000000
4.742249,4.220588,4.732019,10.000000
4.896179,5.134660,5.659868,10.000000
5.601694,5.809914,5.003159,10.000000
5.352389,4.147763,5.249360,10.000000
9.020543,9.042912,9.690573,10.000000
8.832026,9.271132,9.321229,10.000000
0.211916,8.018569,8.947757,10.000000
6.104916,5.822951,3.936857,10.000000
5.143720,5.573064,4.672101,10.000000
5.621123,5.377095,3.892918,10.000000
5.464323,5.674626,4.759528,10.000000
