X,Y,Z,M
6.516003,4.318355,3.436647,10.000000
4.910259,5.131669,2.798343,10.000000
5.622168,5.025490,3.486958,10.000000
3.933242,5.409495,2.857018,10.000000
5.784626,5.594832,3.355078,10.000000
5.996637,5.019806,2.433146,10.000000
5.816204,4.758459,3.165980,10.000000
5.325315,6.121196,2.777231,10.000000
6.337756,4.066937,9.602323,10.000000
6.912055,5.169584,8.012321,10.000000
6.184406,3.230701,3.777856,10.000000
4.706777,5.273221,3.192656,10.000000
6.014995,4.734442,3.228767,10.000000
5.460013,4.626722,4.588295,10.000000
5.852666,4.685339,3.337839,10.000000
