X,Y,Z,M
5.276772,5.287948,3.348814,10.000000
5.847000,5.870826,2.609809,10.000000
5.107256,4.678236,2.480400,10.000000
3.821931,3.063209,7.285634,10.000000
4.998504,4.172728,2.720594,10.000000
5.307771,5.341874,3.558119,10.000000
5.892275,6.023045,3.123296,10.000000
5.884346,4.273655,2.986602,10.000000
1.296688,1.142435,9.257300,10.000000
4.629292,4.790267,8.294737,10.000000
4.486067,6.889960,3.278237,10.000000
5.928201,4.190238,3.571671,10.000000
5.052866,5.915799,2.782089,10.000000
6.111479,5.434447,2.012578,10.000000
5.725322,6.089952,2.731868,10.000000
