X,Y,Z,M
3.360563,5.155160,6.152442,10.000000
3.750735,6.251826,5.287858,10.000000
3.534840,5.156433,5.259504,10.000000
6.322801,7.214797,0.829906,10.000000
3.284949,4.417716,5.573057,10.000000
3.450111,5.379336,5.967271,10.000000
3.617027,5.870892,5.515603,10.000000
3.885795,4.775309,5.148942,10.000000
1.664382,5.135707,4.978967,10.000000
4.044596,6.888284,6.986410,10.000000
4.502349,5.879071,4.004675,10.000000
3.977297,4.534229,6.687190,10.000000
3.010768,5.875663,5.369756,10.000000
3.468867,4.608063,7.223269,10.000000
3.544441,6.034111,5.120647,10.000000
