X,Y,Z,M
4.037619,6.179914,3.352560,10.000000
5.562200,4.949637,4.541082,10.000000
4.973132,5.636514,3.528135,10.000000
7.560107,3.915836,7.200261,10.000000
4.827166,5.387554,3.610244,10.000000
4.606199,5.440446,4.314447,10.000000
4.649093,5.487662,3.808036,10.000000
4.874025,4.930166,4.170426,10.000000
6.290465,0.314045,6.183301,10.000000
2.106511,3.499337,3.440789,10.000000
6.199480,4.684159,2.275163,10.000000
5.602945,5.982461,3.326781,10.000000
4.672831,5.482900,3.761959,10.000000
4.759683,5.790615,2.778831,10.000000
4.636185,5.481561,3.740098,10.000000
