X,Y,Z,M
4.042007,4.201439,4.439326,10.000000
4.449018,4.802610,3.593415,10.000000
3.877250,3.651863,3.707322,10.000000
0.545332,3.880158,4.589926,10.000000
3.812154,3.359171,3.907620,10.000000
4.030704,4.267781,4.570806,10.000000
4.693562,4.947153,4.154147,10.000000
4.533068,3.495385,4.117052,10.000000
5.427079,1.042339,3.499638,10.000000
6.370937,8.301223,5.835934,10.000000
5.911122,3.829562,1.794773,10.000000
4.302664,3.176848,4.779605,10.000000
3.921844,4.825860,3.855226,10.000000
4.876772,4.391400,3.336127,10.000000
4.550006,4.986875,3.834449,10.000000
