X,Y,Z,M
6.515407,4.271895,3.519758,10.000000
4.916120,5.222121,2.731190,10.000000
5.563579,4.939107,3.458500,10.000000
4.127066,5.485248,2.696514,10.000000
5.717925,5.480793,3.347342,10.000000
5.984978,5.028001,2.476632,10.000000
5.863462,4.830862,3.199958,10.000000
5.345643,6.068295,2.751553,10.000000
6.479392,4.165772,9.558492,10.000000
6.694502,5.165964,7.956646,10.000000
6.092261,3.199461,3.953843,10.000000
4.708597,5.148554,3.286357,10.000000
5.966276,4.789296,3.225790,10.000000
5.516238,4.607710,4.560094,10.000000
5.881870,4.763212,3.328019,10.000000
