X,Y,Z,M
1.908257,6.039770,5.442705,10.000000
3.608479,6.236318,5.616269,10.000000
3.505901,5.558727,5.914261,10.000000
9.998922,2.010150,7.716301,10.000000
3.278666,5.175493,5.953318,10.000000
2.594609,4.886700,6.497779,10.000000
2.531362,4.965854,5.780695,10.000000
3.316402,4.327877,6.302695,10.000000
5.900171,6.927510,9.333889,10.000000
2.835487,2.158251,2.906924,10.000000
3.964729,3.470437,6.642413,10.000000
3.788428,5.188366,5.830735,10.000000
2.579301,5.307917,5.927382,10.000000
3.003545,5.616989,4.648176,10.000000
2.596752,5.304336,5.581868,10.000000
