X,Y,Z,M
3.029366,5.189074,4.920152,10.000000
4.755088,5.058545,4.797996,10.000000
4.114031,4.711157,4.914764,10.000000
8.097829,5.613893,4.987517,10.000000
3.885885,4.101007,5.069833,10.000000
3.550902,4.439979,5.891566,10.000000
3.724323,4.612088,4.975379,10.000000
4.292181,3.652048,5.443262,10.000000
6.716468,7.379638,9.679317,10.000000
3.722249,4.425621,4.458641,10.000000
2.903389,5.103328,6.611293,10.000000
4.950942,4.295909,5.190385,10.000000
3.605997,4.758511,5.009021,10.000000
4.273242,5.006200,3.403568,10.000000
3.767266,4.822832,4.716802,10.000000
