X,Y,Z,M
3.643175,4.211992,3.104896,10.000000
4.387801,3.036757,4.412823,10.000000
4.235280,4.128346,3.593644,10.000000
3.374316,2.445091,6.962796,10.000000
4.177074,4.092879,3.506916,10.000000
4.099408,3.738783,3.558936,10.000000
3.749197,3.335059,3.642666,10.000000
3.981877,3.831361,3.700858,10.000000
2.653668,7.815827,4.264031,10.000000
2.057712,5.417743,6.089355,10.000000
3.003100,5.807738,3.266613,10.000000
4.519891,4.817870,2.793900,10.000000
4.111982,3.396829,3.713462,10.000000
3.558421,3.778375,3.615949,10.000000
3.784050,3.303544,3.780716,10.000000
