X,Y,Z,M
3.338598,4.424504,3.113705,10.000000
4.610914,3.073534,4.538701,10.000000
4.049723,4.003081,3.411661,10.000000
3.812419,2.458011,6.860064,10.000000
3.941117,3.820698,3.406072,10.000000
3.945659,3.780839,3.822294,10.000000
3.835092,3.619312,3.703718,10.000000
4.021445,3.521281,3.796212,10.000000
2.187998,8.036019,4.127798,10.000000
2.659305,5.033810,5.945582,10.000000
2.829608,5.499520,3.832889,10.000000
4.682601,4.708985,2.862011,10.000000
3.926944,3.622137,3.643961,10.000000
3.686937,3.964730,3.217257,10.000000
3.808014,3.591603,3.724947,10.000000
