X,Y,Z,M
6.327315,3.346336,2.984950,10.000000
4.641762,4.474779,1.967746,10.000000
5.830533,4.406314,3.182751,10.000000
5.570813,4.671002,4.534776,10.000000
6.025345,4.798392,3.002733,10.000000
5.801556,4.039502,2.097046,10.000000
5.165401,3.477479,2.620003,10.000000
5.379039,4.873314,2.469295,10.000000
5.898081,6.068728,4.475373,10.000000
5.308200,5.199201,4.342041,10.000000
8.259680,3.094729,5.253155,10.000000
4.875437,3.463115,3.601775,10.000000
5.661901,3.759840,2.970774,10.000000
5.222792,3.851403,3.599811,10.000000
5.317815,3.622677,2.844559,10.000000
