X,Y,Z,M
6.449860,3.388842,4.675780,10.000000
4.716526,4.423316,3.691159,10.000000
6.048556,4.496955,5.007346,10.000000
6.701164,7.077060,2.881270,10.000000
6.169911,4.908455,4.771840,10.000000
5.881917,4.098084,3.699177,10.000000
5.254014,3.380815,4.239230,10.000000
5.437373,5.011922,4.057947,10.000000
0.008316,0.546586,6.248194,10.000000
3.934191,5.958158,3.276050,10.000000
3.045297,4.950777,8.000856,10.000000
5.081946,4.378404,4.560189,10.000000
5.924244,3.588002,4.684427,10.000000
5.240371,3.566473,5.630238,10.000000
5.424301,3.380137,4.561383,10.000000
