X,Y,Z,M
6.297943,4.831199,4.040788,10.000000
4.563551,5.852073,3.154425,10.000000
5.921906,5.932613,4.456820,10.000000
6.162376,8.538923,6.146143,10.000000
6.033340,6.314564,4.219968,10.000000
5.787848,5.483364,3.133606,10.000000
5.100890,4.862154,3.656619,10.000000
5.290353,6.341812,3.533686,10.000000
6.280893,2.103331,1.547999,10.000000
6.069476,7.637432,7.092009,10.000000
6.765116,4.428956,1.843812,10.000000
4.912175,5.552744,4.201143,10.000000
5.739298,5.152092,4.097360,10.000000
5.112147,5.183774,4.898404,10.000000
5.269841,4.936555,3.949461,10.000000
