X,Y,Z,M
3.443766,4.018098,6.605646,10.000000
1.949948,4.170127,6.220170,10.000000
2.071462,4.333647,5.920692,10.000000
3.575667,6.273721,5.070126,10.000000
2.228238,4.572834,5.938877,10.000000
2.934439,5.089636,5.485042,10.000000
3.059627,5.156423,6.124596,10.000000
2.344821,5.453710,5.473734,10.000000
7.421257,5.776600,7.895958,10.000000
3.759176,4.132726,4.339604,10.000000
2.623485,5.683862,4.675988,10.000000
1.817579,4.568686,6.383834,10.000000
2.795731,4.847270,5.953899,10.000000
2.422292,4.198297,7.793729,10.000000
2.958691,4.897984,6.207774,10.000000
