X,Y,Z,M
3.434833,4.357821,3.103345,10.000000
4.544207,3.051755,4.505732,10.000000
4.115273,4.045737,3.469914,10.000000
3.665853,2.449714,6.902236,10.000000
4.022144,3.910821,3.436715,10.000000
3.998704,3.764062,3.734859,10.000000
3.805058,3.518452,3.683288,10.000000
4.009789,3.620683,3.765408,10.000000
2.341103,7.969449,4.173821,10.000000
2.453762,5.165616,6.001837,10.000000
2.878098,5.617320,3.643114,10.000000
4.638345,4.755138,2.829066,10.000000
3.990053,3.541480,3.667087,10.000000
3.640725,3.900927,3.346292,10.000000
3.798619,3.489134,3.744389,10.000000
