X,Y,Z,M
7.560351,4.810728,4.487687,10.000000
5.750129,5.833429,3.343342,10.000000
7.033526,5.757170,4.579279,10.000000
3.412435,3.878134,0.590421,10.000000
7.204323,6.171182,4.428483,10.000000
6.965232,5.463518,3.565197,10.000000
6.351351,4.949241,4.003102,10.000000
6.514668,6.248757,3.868067,10.000000
1.375632,2.230070,9.422402,10.000000
3.604807,4.003635,0.658525,10.000000
3.668746,3.352940,2.503320,10.000000
5.989307,4.908545,4.963019,10.000000
6.943631,5.217446,4.372581,10.000000
6.394251,5.250487,4.949167,10.000000
6.528319,5.073980,4.225272,10.000000
