X,Y,Z,M
4.995056,6.404943,3.931956,10.000000
6.610938,5.522554,5.144700,10.000000
5.444561,5.663809,3.886228,10.000000
6.254649,3.807777,3.903024,10.000000
5.242163,5.303060,3.966640,10.000000
5.558676,5.856883,4.788521,10.000000
6.052379,6.201385,4.494934,10.000000
5.804245,5.264552,4.499614,10.000000
3.670349,0.956050,5.130498,10.000000
6.483247,5.025381,3.929570,10.000000
5.379517,8.586383,0.590947,10.000000
6.454842,6.598164,3.428892,10.000000
5.607270,5.907976,4.148912,10.000000
5.850089,5.985445,3.801986,10.000000
5.894730,6.066236,4.320548,10.000000
