X,Y,Z,M
5.844444,5.084078,3.066324,10.000000
4.470703,5.538164,2.631565,10.000000
5.352589,5.896323,3.503619,10.000000
5.608323,3.167142,8.041536,10.000000
5.518641,6.482563,3.269766,10.000000
5.471455,5.581182,2.165938,10.000000
5.044959,5.014300,2.886825,10.000000
4.831710,6.829426,2.593215,10.000000
8.967864,0.322359,7.978620,10.000000
8.763779,4.029482,6.381308,10.000000
5.540317,3.869982,3.931260,10.000000
4.338955,6.149249,2.811236,10.000000
5.626061,5.059780,3.149512,10.000000
4.805631,5.196504,4.419983,10.000000
5.176279,4.943177,3.206224,10.000000
