X,Y,Z,M
4.981903,4.244465,5.191126,10.000000
3.989660,5.701726,3.985067,10.000000
4.023983,4.187811,4.334411,10.000000
5.191297,4.116804,5.319674,10.000000
4.028127,4.177728,4.446500,10.000000
4.668715,5.024504,4.385120,10.000000
4.957715,5.429482,4.687756,10.000000
4.401553,5.090914,4.045457,10.000000
4.127575,8.339564,1.322926,10.000000
1.785031,4.265232,8.256711,10.000000
5.487070,3.270350,4.726432,10.000000
4.074550,4.106369,5.222923,10.000000
4.269641,5.273196,4.386507,10.000000
4.632904,4.520030,5.292462,10.000000
4.766150,5.420921,4.462526,10.000000
