X,Y,Z,M
3.678814,5.129261,3.583696,10.000000
5.381566,3.835515,4.417627,10.000000
4.295093,3.839517,3.276802,10.000000
9.373824,2.806648,2.563631,10.000000
4.056082,3.427372,3.509429,10.000000
4.172552,4.328633,4.435134,10.000000
4.862367,4.995678,3.799641,10.000000
4.668330,3.359749,4.003292,10.000000
9.331289,1.753986,2.444691,10.000000
9.455215,2.705406,2.527085,10.000000
6.760089,8.053809,2.718442,10.000000
5.212066,4.734497,2.959094,10.000000
4.393783,4.764009,3.471463,10.000000
4.911681,4.545235,2.678545,10.000000
4.727108,4.866214,3.551334,10.000000
