X,Y,Z,M
4.823146,3.377511,4.343091,10.000000
3.412062,4.675284,2.904553,10.000000
4.063192,3.934899,4.067558,10.000000
0.750899,3.264137,5.770592,10.000000
4.166106,4.163114,4.032514,10.000000
4.200449,4.096597,3.514069,10.000000
4.237770,4.076628,3.761455,10.000000
4.117190,4.528885,3.557815,10.000000
5.865286,3.148236,4.217741,10.000000
8.178705,7.698332,6.092410,10.000000
5.359582,4.979273,1.120875,10.000000
3.370574,3.268067,4.527965,10.000000
4.211443,4.111543,3.848072,10.000000
4.312674,3.739961,4.465423,10.000000
4.272508,4.096767,3.788934,10.000000
