X,Y,Z,M
5.709661,3.418884,2.819777,10.000000
4.392056,4.313240,2.505795,10.000000
5.287713,4.623015,3.271364,10.000000
7.212770,3.908947,4.474626,10.000000
5.242277,4.785589,3.055845,10.000000
5.289168,3.967415,2.267412,10.000000
4.728264,3.334449,2.777399,10.000000
4.721298,4.798795,2.678185,10.000000
7.473824,5.148894,4.061505,10.000000
7.077763,4.700522,4.188705,10.000000
8.433979,4.755174,4.893172,10.000000
5.111333,4.679030,2.871416,10.000000
5.258872,3.503048,3.118264,10.000000
4.511693,3.825810,3.891652,10.000000
4.833447,3.383657,3.069836,10.000000
