X,Y,Z,M
4.726913,3.458423,4.849892,10.000000
2.806144,4.703258,3.812350,10.000000
4.106639,4.583600,5.198827,10.000000
3.958825,5.434084,1.439073,10.000000
4.282932,5.019251,5.022008,10.000000
4.091576,4.222303,3.866250,10.000000
3.545434,3.704732,4.386354,10.000000
3.654868,5.229408,4.335071,10.000000
7.433840,8.086114,2.560303,10.000000
6.960944,1.403708,0.236866,10.000000
5.461195,1.674842,4.165442,10.000000
2.992972,4.154372,4.945220,10.000000
4.098881,3.918658,4.750690,10.000000
3.513913,3.824450,5.767041,10.000000
3.694332,3.739314,4.663222,10.000000
