X,Y,Z,M
2.862469,4.723276,3.521045,10.000000
4.723388,3.657045,4.446446,10.000000
3.434278,3.693061,3.176184,10.000000
5.070762,2.765260,6.062513,10.000000
3.278414,3.259314,3.377733,10.000000
3.480299,4.037514,4.462186,10.000000
4.044187,4.585075,3.908485,10.000000
4.008688,3.044917,4.022923,10.000000
0.915161,8.396448,3.707505,10.000000
4.647469,3.638268,4.809390,10.000000
2.922301,3.892896,5.257165,10.000000
4.558065,3.971649,3.555966,10.000000
3.401383,4.437510,3.554898,10.000000
4.105838,4.469565,2.520904,10.000000
3.881930,4.585885,3.621469,10.000000
