X,Y,Z,M
3.962312,4.294384,4.412525,10.000000
4.565727,4.767052,3.702168,10.000000
3.885473,3.650036,3.681224,10.000000
0.562633,3.945160,4.462142,10.000000
3.804256,3.314948,3.895281,10.000000
4.027080,4.275491,4.654222,10.000000
4.717746,4.989358,4.186136,10.000000
4.566092,3.410993,4.171637,10.000000
5.347772,0.888204,3.432469,10.000000
6.178770,8.343792,5.801154,10.000000
5.931971,3.714679,1.917941,10.000000
4.414964,3.231920,4.748980,10.000000
3.912211,4.858106,3.863558,10.000000
4.902962,4.446800,3.238826,10.000000
4.563746,5.028785,3.847332,10.000000
