X,Y,Z,M
7.600440,4.700594,4.387330,10.000000
5.798520,5.760362,3.398499,10.000000
7.077807,5.791821,4.573084,10.000000
3.318421,3.964216,0.519978,10.000000
7.205884,6.195709,4.386562,10.000000
7.025541,5.389833,3.487259,10.000000
6.370044,4.776280,3.984885,10.000000
6.492861,6.263238,3.820548,10.000000
1.273256,2.354206,9.650906,10.000000
3.491023,3.975829,0.646925,10.000000
3.621883,3.796995,2.641550,10.000000
6.144573,5.138648,4.777773,10.000000
7.015366,5.027310,4.363024,10.000000
6.316894,5.135138,5.082131,10.000000
6.543809,4.878996,4.238950,10.000000
