X,Y,Z,M
2.715186,6.250122,3.844175,10.000000
4.077194,5.729449,4.322931,10.000000
3.908295,6.019528,4.715531,10.000000
3.992073,6.332921,7.904790,10.000000
3.878647,6.523664,4.470207,10.000000
3.013752,5.312736,4.528246,10.000000
3.015408,4.764224,4.430439,10.000000
3.218608,5.690650,5.028778,10.000000
7.322711,6.571742,6.102337,10.000000
0.802416,3.803406,5.094785,10.000000
5.363774,4.395028,3.602861,10.000000
3.712235,6.118042,3.565072,10.000000
3.761427,5.004376,4.649916,10.000000
3.360799,5.795023,3.241936,10.000000
3.291900,4.868995,4.621171,10.000000
