X,Y,Z,M
6.504972,4.372122,3.352335,10.000000
4.913168,5.039092,2.872217,10.000000
5.679810,5.110274,3.512781,10.000000
3.757106,5.330015,3.021654,10.000000
5.847806,5.700078,3.361867,10.000000
6.002338,5.010747,2.400988,10.000000
5.765200,4.688364,3.134011,10.000000
5.307158,6.160111,2.808616,10.000000
6.196402,3.969609,9.641679,10.000000
7.127731,5.171670,8.065148,10.000000
6.271831,3.278444,3.598163,10.000000
4.716367,5.393972,3.100108,10.000000
6.057595,4.682077,3.232955,10.000000
5.406019,4.648869,4.600447,10.000000
5.819423,4.610761,3.347259,10.000000
