X,Y,Z,M
5.437236,5.161707,3.414901,10.000000
5.670409,6.001209,2.421436,10.000000
5.051957,4.688716,2.511742,10.000000
3.964030,3.026830,7.414836,10.000000
4.975627,4.272745,2.729314,10.000000
5.345942,5.389981,3.387832,10.000000
5.925974,6.043219,3.089581,10.000000
5.826295,4.503823,2.849358,10.000000
1.061366,1.042723,9.156759,10.000000
5.061001,4.727062,8.189636,10.000000
4.389238,6.697670,3.550750,10.000000
5.708928,4.194449,3.602494,10.000000
5.085905,5.925528,2.758512,10.000000
6.097316,5.389975,2.246305,10.000000
5.764158,6.098895,2.717835,10.000000
