X,Y,Z,M
6.231986,4.120354,3.322498,10.000000
5.832009,4.330077,2.463158,10.000000
6.138883,3.947673,3.086578,10.000000
3.728507,5.181159,3.360460,10.000000
6.383445,4.149078,3.157198,10.000000
6.105017,4.224298,2.924192,10.000000
6.048586,4.371274,2.931688,10.000000
6.293397,4.203250,2.984603,10.000000
3.767548,6.140275,4.322411,10.000000
3.463174,4.968865,3.539988,10.000000
7.439687,1.298744,5.263310,10.000000
5.370752,2.852474,3.944707,10.000000
5.977624,4.554181,3.009578,10.000000
6.407240,4.291772,2.747597,10.000000
6.099753,4.513765,2.891115,10.000000
