X,Y,Z,M
5.790234,4.013587,4.237466,10.000000
4.021529,4.921282,3.512269,10.000000
5.002210,4.792328,4.516515,10.000000
6.867635,5.652749,2.885502,10.000000
5.175605,5.205192,4.316803,10.000000
5.200079,4.703481,3.301389,10.000000
4.846392,4.268802,3.982142,10.000000
4.720624,5.592804,3.668250,10.000000
2.529274,4.214652,2.692419,10.000000
9.273691,6.482715,2.814782,10.000000
3.061277,5.917495,6.049372,10.000000
4.000014,4.557537,4.193702,10.000000
5.247147,4.341977,4.225718,10.000000
4.672792,4.245917,5.390946,10.000000
4.942950,4.250917,4.237498,10.000000
