X,Y,Z,M
8.546877,6.609717,7.440619,10.000000
6.606159,8.082776,6.391773,10.000000
7.843563,8.036209,7.815996,10.000000
2.956725,3.061748,1.920695,10.000000
8.201267,8.605869,7.558811,10.000000
8.070404,7.506176,6.417487,10.000000
7.225325,6.654201,7.260381,10.000000
7.496771,8.688428,6.934057,10.000000
2.946810,2.722611,1.982686,10.000000
3.025744,2.934741,2.025595,10.000000
3.538876,2.686707,2.059998,10.000000
6.503202,6.618082,8.339268,10.000000
7.786502,6.907900,7.645971,10.000000
7.127240,7.243494,8.528988,10.000000
7.376531,6.780688,7.584557,10.000000
