X,Y,Z,M
2.220611,6.335812,5.328350,10.000000
4.061322,6.499168,5.545188,10.000000
3.950310,5.962515,5.841129,10.000000
4.633987,5.490672,2.266355,10.000000
3.723391,5.723174,5.850463,10.000000
2.916607,5.162334,6.308409,10.000000
2.860271,5.009228,5.575290,10.000000
3.580298,4.782455,6.102032,10.000000
3.726383,4.089238,3.038092,10.000000
5.480023,8.153952,6.883835,10.000000
4.867160,4.228274,5.031960,10.000000
4.096073,5.521996,5.731943,10.000000
3.067911,5.420806,5.796113,10.000000
3.294039,5.427374,5.419389,10.000000
2.943650,5.370161,5.389941,10.000000
