X,Y,Z,M
7.594849,4.620918,4.278747,10.000000
5.882495,5.665048,3.489443,10.000000
7.099780,5.803891,4.547804,10.000000
3.235633,4.053714,0.468576,10.000000
7.179022,6.177598,4.335043,10.000000
7.064605,5.313073,3.443748,10.000000
6.398976,4.630718,3.975027,10.000000
6.477028,6.230765,3.790851,10.000000
1.175110,2.480731,9.874201,10.000000
3.387028,3.951671,0.655153,10.000000
3.595157,4.253867,2.775333,10.000000
6.322857,5.378179,4.561912,10.000000
7.067079,4.852652,4.344351,10.000000
6.254535,5.029730,5.169887,10.000000
6.561780,4.706534,4.248872,10.000000
