X,Y,Z,M
4.294218,5.554507,4.242111,10.000000
5.328072,5.585078,4.096239,10.000000
4.402804,4.762596,3.497652,10.000000
8.137602,4.477639,6.073050,10.000000
4.269222,4.221032,3.749343,10.000000
4.493520,5.308845,4.853965,10.000000
5.107437,6.016836,4.169321,10.000000
5.106667,4.087522,4.324821,10.000000
4.749798,0.867059,5.017837,10.000000
4.787440,3.950752,2.095186,10.000000
4.801954,6.311876,3.053638,10.000000
5.306162,4.442029,4.469084,10.000000
4.332938,5.893047,3.810621,10.000000
5.291247,5.616735,2.792630,10.000000
4.946433,6.066783,3.784091,10.000000
