X,Y,Z,M
6.265226,3.437350,4.956500,10.000000
4.652555,4.470241,3.671966,10.000000
5.814916,4.303019,5.112971,10.000000
7.439844,7.248123,2.446522,10.000000
6.007922,4.693544,4.971961,10.000000
5.703390,4.089433,3.965239,10.000000
5.247870,3.635294,4.366821,10.000000
5.509359,4.803634,4.281919,10.000000
0.142523,1.254236,5.632098,10.000000
4.395344,4.920520,2.937391,10.000000
2.888427,5.322809,7.760822,10.000000
4.776686,3.687771,5.102512,10.000000
5.668309,3.901714,4.765076,10.000000
5.416336,3.690333,5.417555,10.000000
5.390243,3.696176,4.596881,10.000000
