X,Y,Z,M
4.669697,4.806703,5.500428,10.000000
2.697529,4.407437,5.498770,10.000000
2.881618,5.087283,5.086220,10.000000
1.542405,4.249028,8.951592,10.000000
3.213303,5.507014,5.019775,10.000000
4.003856,5.908778,4.518649,10.000000
4.002755,6.050206,5.292883,10.000000
3.308283,6.285511,4.810429,10.000000
7.623272,4.477355,3.300155,10.000000
5.648507,7.275613,4.997681,10.000000
1.737815,6.227522,6.549729,10.000000
2.764000,5.706752,4.975804,10.000000
3.764105,5.621752,5.079661,10.000000
3.693768,5.950328,4.973754,10.000000
3.876349,5.617033,5.559156,10.000000
