X,Y,Z,M
1.991709,6.073748,5.303109,10.000000
3.654807,6.054081,5.653691,10.000000
3.595484,5.639283,5.981597,10.000000
9.894051,1.781162,7.879977,10.000000
3.409819,5.403459,5.966608,10.000000
2.638965,4.864866,6.419980,10.000000
2.524273,4.830241,5.769175,10.000000
3.296046,4.445174,6.395175,10.000000
5.695570,6.979995,9.375930,10.000000
2.741765,2.125799,2.948878,10.000000
3.774171,3.540802,6.857093,10.000000
3.779912,5.374839,5.576420,10.000000
2.733018,5.186621,5.960660,10.000000
3.065619,5.726864,4.355628,10.000000
2.616192,5.147845,5.651954,10.000000
