X,Y,Z,M
6.315628,3.922878,3.267143,10.000000
5.550124,4.377553,2.262103,10.000000
6.120270,4.030395,3.105856,10.000000
3.995249,5.136645,3.663437,10.000000
6.380555,4.305669,3.124018,10.000000
6.075957,4.183484,2.698129,10.000000
5.872387,4.166089,2.829427,10.000000
6.140416,4.369495,2.836715,10.000000
4.163627,6.209222,4.406957,10.000000
3.731689,5.066823,3.753435,10.000000
7.639930,1.621300,5.298373,10.000000
5.203233,2.847031,3.955540,10.000000
5.940450,4.395096,2.983251,10.000000
6.200234,4.189619,2.915524,10.000000
5.957471,4.325857,2.848714,10.000000
