X,Y,Z,M
2.491590,5.069857,6.481936,10.000000
2.706750,6.054969,5.706277,10.000000
2.551149,4.741520,5.595333,10.000000
1.086373,3.880779,6.432888,10.000000
2.379015,4.085081,5.831289,10.000000
2.768362,5.218303,6.206914,10.000000
2.986265,5.735535,5.938866,10.000000
3.058878,4.554897,5.481596,10.000000
6.950378,6.425939,8.766673,10.000000
3.442852,2.769469,3.101614,10.000000
4.252530,4.176329,5.049007,10.000000
2.983512,4.264515,7.010624,10.000000
2.249391,5.692202,5.737331,10.000000
2.653161,4.656116,7.175313,10.000000
2.848292,5.848626,5.576766,10.000000
