X,Y,Z,M
3.928050,4.766459,6.255667,10.000000
3.514512,5.740247,5.352370,10.000000
3.333313,4.928033,5.184017,10.000000
6.772000,7.704258,0.523361,10.000000
3.191988,4.356363,5.462233,10.000000
3.708942,5.499268,5.651723,10.000000
3.904405,5.999009,5.536440,10.000000
3.818517,5.111201,4.950490,10.000000
1.492519,5.616734,5.892074,10.000000
3.440907,6.129363,6.703346,10.000000
4.013783,6.389311,4.119440,10.000000
3.694679,4.527184,6.613869,10.000000
3.248407,5.820090,5.306703,10.000000
3.558752,4.600960,7.314952,10.000000
3.797973,5.987946,5.237894,10.000000
