X,Y,Z,M
3.860404,4.464244,4.662923,10.000000
4.964862,3.496087,5.929650,10.000000
4.354233,4.130928,4.853687,10.000000
1.134163,6.660038,0.921203,10.000000
4.196531,3.907198,4.814426,10.000000
4.326198,4.037985,5.307837,10.000000
4.322145,3.958797,5.263458,10.000000
4.282508,3.691458,5.196323,10.000000
3.935822,6.593285,2.281160,10.000000
7.253763,1.005381,7.472014,10.000000
4.960040,4.443734,3.581585,10.000000
5.046186,4.978509,4.331761,10.000000
4.365913,3.806273,5.124361,10.000000
4.051306,4.109807,4.995914,10.000000
4.271464,3.871936,5.257728,10.000000
