X,Y,Z,M
5.247586,4.037259,5.184580,10.000000
5.148853,4.241672,4.406745,10.000000
5.055334,3.787443,4.876191,10.000000
8.700637,7.296887,1.779364,10.000000
5.207494,3.814723,5.009088,10.000000
5.112051,4.086106,4.939040,10.000000
5.340816,4.453874,4.771747,10.000000
5.503280,3.843708,4.900599,10.000000
0.638434,2.791399,4.377766,10.000000
5.773970,2.683687,3.329328,10.000000
2.839746,5.900735,6.946145,10.000000
4.762346,2.864356,5.635705,10.000000
4.989516,4.579632,4.764123,10.000000
5.683971,4.215158,4.412402,10.000000
5.316850,4.557988,4.655708,10.000000
